key_id,Job Number,Bin,ProfessionalCertificate,Filing Status,SignoffDate,House Number,Street Name,Community Board,Borough,Longitude,Latitude,Work Type Name,Filing Date,CPE Assigned Date,CPE Action Date,PE Assigned Date,First Objection Date,Latest Objections Date,Latest Resubmit Date,Plan Approved Date,Latest Permit Issued Date,Latest Permit Signed Off Date,Procert QA Supervisior Assigned Date,Procert QA Clerk Assigned Date,QA Failed Date,Job Type,Job Description
M00073547-I1_Side_Walk_Shed,M00073547-I1,1006504,Yes,Permit Entire,,327,EAST 12 STREET,103,MANHATTAN,-73.98456,40.7307,Side Walk Shed,8/30/2018,,,,,,,8/31/2018,8/31/2018,,8/30/2018,8/30/2018,,A2,"PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 LBS PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
M00073545-I1_Side_Walk_Shed,M00073545-I1,1006505,Yes,Permit Entire,,325,EAST 12 STREET,103,MANHATTAN,-73.98467,40.73074,Side Walk Shed,8/30/2018,,,,,,,8/30/2018,8/30/2018,,8/30/2018,8/30/2018,,A2,"PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 LBS PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
M00000560-I1_Antenna,M00000560-I1,1006522,No,Permit Entire,,237,1 AVENUE,103,MANHATTAN,-73.98295,40.73128,Antenna,10/17/2017,10/17/2017,10/17/2017,10/17/2017,10/18/2017,10/19/2017,11/10/2017,11/13/2017,9/19/2018,,,,,A2,"Removal of existing telecommunications room on 4th floor.  Installation of new platform and related equipment on roof.  Replacement of existing antennas and installation of RRH units on roof.  All work in compliance with TPPN 5/98.  No change to occupancy, use, or egress."
M00002110-I1_Sign,M00002110-I1,1006536,Yes,Signed Off,4/9/2018,313,BOWERY,103,MANHATTAN,-73.99174,40.7251,Sign,11/17/2017,,,,,,,11/20/2017,11/20/2017,,11/17/2017,11/17/2017,,A2,"ERECT AN ILLUMINATED BUSINESS ACCESSORY WALL SIGN REPLACING PERMIT #121529417. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00017531-I1_Sign,M00017531-I1,1006541,Yes,Permit Entire,,29,2 AVENUE,103,MANHATTAN,-73.99088,40.7247,Sign,3/2/2018,,,,,,,3/5/2018,3/5/2018,,3/2/2018,3/5/2018,,A2,"Erect illuminated non advertising D/F sign on wall. No change of use, egress or occupancy."
M00016113-I1_Sign,M00016113-I1,1006542,Yes,Permit Entire,,23,2 AVENUE,103,MANHATTAN,-73.99093,40.7246,Sign,2/28/2018,,,,,,,2/28/2018,3/2/2018,,2/28/2018,2/28/2018,,A2,"INSTALL ILLUMINATED SIGN ON WALL (EXPG)"
M00077278-I1_Scaffold,M00077278-I1,1006553,Yes,Permit Entire,,32,EAST 2 STREET,103,MANHATTAN,-73.99051,40.72521,Scaffold,9/10/2018,,,,,,,9/10/2018,9/10/2018,,9/10/2018,9/10/2018,,A2,"ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SCAFFOLD PROPOSED INSTALLATION OF PIPE SCAFFOLD FOR REMEDIAL REPAIRS AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
M00062663-P1_Side_Walk_Shed,M00062663-P1,1006572,Yes,Approved,,74,EAST 4 STREET,103,MANHATTAN,-73.99023,40.72629,Side Walk Shed,7/30/2018,,,,,,,8/1/2018,,,7/30/2018,7/31/2018,,A2,"INSTALLATION OF SIDEWALK SHED & PIPE SCAFFOLD . SIDEWALK SHED LIVE LOAD 300 PSF. ALL EQUIPMENT COMPLY WITH CHAPTER #33 OF THE 2014 CODE NO CHANGE TO USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
M00062663-P1_Scaffold,M00062663-P1,1006572,Yes,Approved,,74,EAST 4 STREET,103,MANHATTAN,-73.99023,40.72629,Scaffold,7/30/2018,,,,,,,8/1/2018,,,7/30/2018,7/31/2018,,A2,"INSTALLATION OF SIDEWALK SHED & PIPE SCAFFOLD . SIDEWALK SHED LIVE LOAD 300 PSF. ALL EQUIPMENT COMPLY WITH CHAPTER #33 OF THE 2014 CODE NO CHANGE TO USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
M00035362-I1_Scaffold,M00035362-I1,1006577,Yes,Permit Entire,,55,2 AVENUE,103,MANHATTAN,-73.99006,40.72587,Scaffold,4/15/2018,,,,,,,4/18/2018,4/18/2018,,4/15/2018,4/16/2018,,A2,"PROPOSED INSTALLATION OF PIPE SCAFFOLD FOR REMEDIAL REPAIRS AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION"
M00033650-I1_Side_Walk_Shed,M00033650-I1,1006579,Yes,Permit Entire,,3,EAST 3 STREET,103,MANHATTAN,-73.99122,40.72635,Side Walk Shed,4/13/2018,,,,,,,4/17/2018,6/25/2018,,4/13/2018,4/13/2018,,A2,"Installation of temporary sidewalk shed, supported scaffold and construction fence per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
M00033650-I1_Fence,M00033650-I1,1006579,Yes,Permit Entire,,3,EAST 3 STREET,103,MANHATTAN,-73.99122,40.72635,Fence,4/13/2018,,,,,,,4/17/2018,6/25/2018,,4/13/2018,4/13/2018,,A2,"Installation of temporary sidewalk shed, supported scaffold and construction fence per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
M00033650-I1_Scaffold,M00033650-I1,1006579,Yes,Permit Entire,,3,EAST 3 STREET,103,MANHATTAN,-73.99122,40.72635,Scaffold,4/13/2018,,,,,,,4/17/2018,6/25/2018,,4/13/2018,4/13/2018,,A2,"Installation of temporary sidewalk shed, supported scaffold and construction fence per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
M00068680-I1_Scaffold,M00068680-I1,1006670,Yes,Permit Entire,,22,ST MARKS PLACE,103,MANHATTAN,-73.9889,40.72883,Scaffold,8/7/2018,,,,,,,8/14/2018,8/14/2018,,8/7/2018,8/7/2018,8/8/2018,A2,"ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SCAFFOLD PROPOSED INSTALLATION OF PIPE SCAFFOLD FOR REMEDIAL REPAIRS AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
M00011289-I1_Side_Walk_Shed,M00011289-I1,1006696,Yes,Permit Entire,,13,EAST 7 STREET,103,MANHATTAN,-73.98973,40.72887,Side Walk Shed,4/26/2018,,,,,,,4/26/2018,4/30/2018,,4/26/2018,4/26/2018,,A2,"Installation of temporary sidewalk shed per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
M00014321-I1_Side_Walk_Shed,M00014321-I1,1006697,Yes,Permit Entire,,11,EAST 7 STREET,103,MANHATTAN,-73.98981,40.72891,Side Walk Shed,2/1/2018,,,,,,,2/2/2018,6/12/2018,,2/1/2018,2/1/2018,,A2,"Installation of temporary sidewalk shed per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
M00077925-I1_Sign,M00077925-I1,1006698,Yes,Permit Entire,,69,COOPER SQUARE,103,MANHATTAN,-73.98991,40.72907,Sign,9/24/2018,,,,,,,9/25/2018,9/27/2018,,9/24/2018,9/25/2018,,A2,"INSTALL ILLUMINATED WALL SIGN (MOGE TEE)"
M00059214-I1_Side_Walk_Shed,M00059214-I1,1006737,Yes,Permit Entire,,29,3 AVENUE,103,MANHATTAN,-73.98926,40.72973,Side Walk Shed,8/10/2018,,,,,,,8/13/2018,8/13/2018,,8/10/2018,8/10/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00061843-I1_Sign,M00061843-I1,1006754,Yes,Permit Entire,,23,ST MARKS PLACE,103,MANHATTAN,-73.9886,40.72925,Sign,8/9/2018,,,,,,,8/10/2018,8/24/2018,,8/9/2018,8/10/2018,,A2,"INSTALLATION OF ILLUMINATED SIGN READING MI TEA. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00066555-I1_Side_Walk_Shed,M00066555-I1,1006849,Yes,Permit Entire,,235,EAST 11 STREET,103,MANHATTAN,-73.98694,40.73086,Side Walk Shed,8/2/2018,,,,,,,8/3/2018,8/3/2018,,8/2/2018,8/2/2018,,A2,"Installation of Sidewalk Shed as per plans."
M00043423-I1_Side_Walk_Shed,M00043423-I1,1006875,Yes,Permit Entire,,229,EAST 12 STREET,103,MANHATTAN,-73.98651,40.73152,Side Walk Shed,5/25/2018,,,,,,,5/26/2018,6/4/2018,,5/25/2018,5/25/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00062944-I1_Sign,M00062944-I1,1006895,Yes,Signed Off,8/9/2018,212,EAST 14 STREET,103,MANHATTAN,-73.98674,40.73279,Sign,7/30/2018,,,,,,,7/30/2018,7/30/2018,,7/30/2018,7/30/2018,,A2,"INSTALL ILLUMINATED SIGN ON WALL (COLUMBIA CARE)"
M00061356-I1_Fence,M00061356-I1,1006898,No,Permit Entire,,218,EAST 14 STREET,103,MANHATTAN,-73.98652,40.7327,Fence,7/12/2018,7/12/2018,7/16/2018,7/16/2018,7/18/2018,7/20/2018,8/31/2018,9/10/2018,9/13/2018,,,,,A2,"INSTALL TEMPORARY CONSTRUCTION FENCE IN CONJUNCTION WITH JOB #140767793 AS PER PLAN FILED HEREWITH. NO CHANGE IN USE, OCCUPANCY OR EGRESS."
M00001433-I1_Scaffold,M00001433-I1,1006911,Yes,Permit Entire,,213,2 AVENUE,103,MANHATTAN,-73.98565,40.73188,Scaffold,10/30/2017,,,,,,,11/1/2017,11/1/2017,,10/30/2017,10/30/2017,,A2,"INSTALLATION OF TEMPORARY 48' HIGH PIPE SCAFFOLD ORIGINATING (OFF SHED)FOR EXISTING BUILDING CONSTRUCTION WORK AS PER PLAN. NO CHANGE IN USE EGRESS OR OCCUPANCY,PIPE SCAFFOLD SHALL COMPLY WITH CHAPTER#33 OF 2014 THE NY BUILDING CODE.HEAVY DUTY SIDEWALK SHED FILED UNDER SEPARATE APPLICATION#"
M00048271-I1_Fence,M00048271-I1,1006985,Yes,Approved,,371,BROOME STREET,102,MANHATTAN,-73.99626,40.72007,Fence,7/2/2018,,,,,,,7/2/2018,,,7/2/2018,7/2/2018,,A2,"INSTALLATION OF FENCE"
M00059149-I1_Sign,M00059149-I1,1006992,Yes,Signed Off,9/18/2018,151,MOTT STREET,102,MANHATTAN,-73.99655,40.71932,Sign,8/2/2018,,,,,,,8/3/2018,8/14/2018,,8/2/2018,8/3/2018,,A2,"INSTALL INDIRECTLY ILLUMINATED SIGN ON WALL (C DIPALO)"
M00052340-I1_Scaffold,M00052340-I1,1006997,Yes,Permit Entire,,190,GRAND STREET,102,MANHATTAN,-73.997,40.71947,Scaffold,7/11/2018,,,,,,,7/11/2018,7/11/2018,,7/11/2018,7/11/2018,,A2,"INSTALLATION OF MEDIUM DUTY PIPE SCAFFOLDING FOR REMEDIAL REPAIRS AS PER PLANS.  NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION.  PIPE SCAFFOLDING SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE.  SIDEWALK SHED FILED UNDER SEPARATE APPLICATION."
M00006187-I1_Side_Walk_Shed,M00006187-I1,1006999,Yes,Permit Entire,,179,LAFAYETTE STREET,102,MANHATTAN,-73.99841,40.72052,Side Walk Shed,1/22/2018,,,,,,,1/22/2018,7/25/2018,,1/22/2018,1/22/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00006219-I1_Side_Walk_Shed,M00006219-I1,1007001,Yes,Permit Entire,,187,LAFAYETTE STREET,102,MANHATTAN,-73.99821,40.72079,Side Walk Shed,1/22/2018,,,,,,,1/22/2018,7/25/2018,,1/22/2018,1/22/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00006199-I1_Side_Walk_Shed,M00006199-I1,1007002,Yes,Permit Entire,,251,CENTRE STREET,102,MANHATTAN,-73.99822,40.72066,Side Walk Shed,1/22/2018,,,,,,,1/22/2018,7/25/2018,,1/22/2018,1/22/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00006209-I1_Side_Walk_Shed,M00006209-I1,1007003,Yes,Permit Entire,,403,BROOME STREET,102,MANHATTAN,-73.99796,40.72075,Side Walk Shed,1/22/2018,,,,,,,1/23/2018,7/25/2018,,1/22/2018,1/22/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00006193-I1_Side_Walk_Shed,M00006193-I1,1007005,Yes,Permit Entire,,241,CENTRE STREET,102,MANHATTAN,-73.99831,40.72038,Side Walk Shed,1/22/2018,,,,,,,1/22/2018,7/26/2018,,1/22/2018,1/22/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00017287-I1_Side_Walk_Shed,M00017287-I1,1007018,Yes,Permit Entire,,31,CROSBY STREET,102,MANHATTAN,-73.99931,40.72072,Side Walk Shed,3/9/2018,,,,,,,3/9/2018,3/29/2018,,3/9/2018,3/9/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00062181-I1_Side_Walk_Shed,M00062181-I1,1007019,Yes,Permit Entire,,33,CROSBY STREET,102,MANHATTAN,-73.99926,40.72078,Side Walk Shed,7/24/2018,,,,,,,7/25/2018,7/25/2018,,7/24/2018,7/24/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00002405-I1_Sign,M00002405-I1,1007030,No,Signed Off,4/17/2018,134,GRAND STREET,102,MANHATTAN,-73.99946,40.72054,Sign,11/17/2017,11/17/2017,11/20/2017,11/20/2017,11/21/2017,2/27/2018,2/27/2018,2/28/2018,3/2/2018,,,,,A2,"Filing for changeable copy hand-painted advertising wall sign"
M00038039-P1_Scaffold,M00038039-P1,1007046,Yes,Approved,,38,GREENE STREET,102,MANHATTAN,-74.00188,40.7217,Scaffold,5/31/2018,,,,,,,6/2/2018,,,5/31/2018,5/31/2018,,A2,"Installation of temporary sidewalk shed and scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
M00038039-P1_Side_Walk_Shed,M00038039-P1,1007046,Yes,Approved,,38,GREENE STREET,102,MANHATTAN,-74.00188,40.7217,Side Walk Shed,5/31/2018,,,,,,,6/2/2018,,,5/31/2018,5/31/2018,,A2,"Installation of temporary sidewalk shed and scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
M00004449-I1_Sign,M00004449-I1,1007049,Yes,Signed Off,4/9/2018,481,BROADWAY,102,MANHATTAN,-74.00053,40.7217,Sign,12/15/2017,,,,,,,12/15/2017,12/15/2017,,12/15/2017,12/15/2017,,A2,"ERECT A NON-ILLUMINATED BUSINESS ACCESSORY WALL SIGN. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00001031-I1_Scaffold,M00001031-I1,1007050,Yes,Permit Entire,,477,BROADWAY,102,MANHATTAN,-74.00061,40.72161,Scaffold,11/13/2017,,,,,,,11/14/2017,5/23/2018,,11/13/2017,11/14/2017,,A2,"INSTALLATION OF PIPE SCAFFOLD AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00034281-I1_Side_Walk_Shed,M00034281-I1,1007061,Yes,Permit Entire,,355,WEST BROADWAY,102,MANHATTAN,-74.00302,40.72284,Side Walk Shed,4/11/2018,,,,,,,4/13/2018,9/27/2018,,4/11/2018,4/12/2018,4/12/2018,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF"
M00003093-I1_Sign,M00003093-I1,1007064,Yes,Permit Entire,,497,BROOME STREET,102,MANHATTAN,-74.0029,40.72307,Sign,12/23/2017,,,,,,,1/9/2018,2/27/2018,,12/23/2017,12/26/2017,12/26/2017,A2,"APPLICATION FILED FOR D/F NON-ILLUMINATED BLADE ACCESSORYBUSINESS SIGN ON WALL. NOT WITHIN VIEW OF ARTERIAL HIGHWAY OR PUBLIC PARK 1/2 ACRE OR MORE. NO CHANGE IN USE, EGRESS OROCCUPANCY."
M00001451-I1_Side_Walk_Shed,M00001451-I1,1007072,Yes,Permit Entire,,39,WOOSTER STREET,102,MANHATTAN,-74.00283,40.72257,Side Walk Shed,10/30/2017,,,,,,,10/31/2017,10/31/2017,,10/30/2017,10/31/2017,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00041268-I1_Scaffold,M00041268-I1,1007074,Yes,Permit Entire,,62,GRAND STREET,102,MANHATTAN,-74.00325,40.72237,Scaffold,6/14/2018,,,,,,,6/15/2018,6/15/2018,,6/14/2018,6/14/2018,,A2,"PROPOSED INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLANS. WORK SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
M00036099-I1_Sign,M00036099-I1,1007078,Yes,Signed Off,8/31/2018,53,GREENE STREET,102,MANHATTAN,-74.00185,40.72241,Sign,4/23/2018,,,,,,,4/25/2018,4/26/2018,,4/23/2018,4/23/2018,4/24/2018,A2,"ERECT NON-ILLUMNATED ACCESSORY BUSINESS D/F WALL SIGN FOR ACL.  NOT WITHIN VIEW OF ARTERIAL HIGHWAY OR PUBLIC PARK 1/2 ACRE OR MORE. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00022629-I1_Fence,M00022629-I1,1007157,Yes,Permit Entire,,52,KENMARE STREET,102,MANHATTAN,-73.99559,40.72066,Fence,2/27/2018,,,,,,,2/27/2018,3/9/2018,,2/27/2018,2/27/2018,,A2,"INSTALL TEMPORARY CONSTRUCTION FENCE WITH A2# 123278620. NO CHANGE IN USE, EGRESS & OCCUPANCY."
M00031697-I1_Fence,M00031697-I1,1007158,Yes,Permit Entire,,41,KENMARE STREET,102,MANHATTAN,-73.99545,40.72097,Fence,4/1/2018,,,,,,,4/3/2018,4/3/2018,,4/1/2018,4/2/2018,,A2,"Erect, maintain and dismantle 27LFT construction fence as per plans filed herewith. no changes to use, egress or occupancy"
M00026111-I1_Side_Walk_Shed,M00026111-I1,1007160,Yes,Permit Entire,,200,MOTT STREET,102,MANHATTAN,-73.99537,40.72119,Side Walk Shed,3/11/2018,,,,,,,3/12/2018,3/12/2018,,3/11/2018,3/12/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF"
M00044058-I1_Fence,M00044058-I1,1007164,Yes,Permit Entire,,20,SPRING STREET,102,MANHATTAN,-73.99514,40.72122,Fence,5/22/2018,,,,,,,6/13/2018,7/27/2018,,5/22/2018,5/22/2018,6/7/2018,A2,"INSTALLATION OF PLYWOOD FENCE IN CONJUNCTION WITH ALT 1 #123433258"
M00064994-I1_Scaffold,M00064994-I1,1007177,Yes,Permit Entire,,178,MULBERRY STREET,102,MANHATTAN,-73.99663,40.72066,Scaffold,8/2/2018,,,,,,,8/2/2018,8/2/2018,,8/2/2018,8/2/2018,,A2,"INSTALLATION OF PIPE SCAFFOLD AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00073889-I1_Scaffold,M00073889-I1,1007192,Yes,Permit Entire,,378,BROOME STREET,102,MANHATTAN,-73.99631,40.72055,Scaffold,8/27/2018,,,,,,,8/27/2018,8/27/2018,,8/27/2018,8/27/2018,,A2,"INSTALLATION OF PIPE SCAFFOLD AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00057566-I1_Fence,M00057566-I1,1007193,Yes,Permit Entire,,400,BROOME STREET,102,MANHATTAN,-73.99728,40.72105,Fence,7/20/2018,,,,,,,7/23/2018,8/9/2018,,7/20/2018,7/20/2018,,A2,"FILING FOR INSTALLATION OF TEMPORARY FENCE ON OSP, AS SHOWN ON PLANS.  NO CHANGE IN USE, OCCUPANCY OR EGRESS."
M00044056-P1_Side_Walk_Shed,M00044056-P1,1007197,Yes,Approved,,225,LAFAYETTE STREET,102,MANHATTAN,-73.99696,40.722,Side Walk Shed,6/14/2018,,,,,,,6/15/2018,,,6/14/2018,6/15/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 PSF. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE 2014 CODE NO CHANGE TO USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
M00061867-I1_Sign,M00061867-I1,1007219,Yes,Permit Entire,,218,LAFAYETTE STREET,102,MANHATTAN,-73.99779,40.72199,Sign,8/1/2018,,,,,,,8/2/2018,8/2/2018,,8/1/2018,8/1/2018,,A2,"TO INSTALL A NON ILLUMINATED WALL ADVERTISING SIGN, STRUCTURE FILED UNDER ANOTHER APPLICATION.  NO CHANGE IN USE EGRESS OR OCCUPANCY"
M00027361-I1_Side_Walk_Shed,M00027361-I1,1007221,Yes,Permit Entire,,214,LAFAYETTE STREET,102,MANHATTAN,-73.99789,40.72187,Side Walk Shed,3/27/2018,,,,,,,3/29/2018,4/2/2018,,3/27/2018,3/28/2018,3/28/2018,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF"
M00002460-I1_Fence,M00002460-I1,1007223,Yes,Permit Entire,,200,LAFAYETTE STREET,102,MANHATTAN,-73.99828,40.72142,Fence,11/14/2017,,,,,,,11/15/2017,8/21/2018,,11/14/2017,11/14/2017,,A2,"FILING FOR A TEMPORARY CONSTRUCTION FENCE"
M00042289-I1_Side_Walk_Shed,M00042289-I1,1007235,Yes,Permit Entire,,66,CROSBY STREET,102,MANHATTAN,-73.9986,40.72244,Side Walk Shed,5/9/2018,,,,,,,5/9/2018,6/29/2018,,5/9/2018,5/9/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF."
M00077007-I1_Sign,M00077007-I1,1007237,Yes,Permit Entire,,520,BROADWAY,102,MANHATTAN,-73.99875,40.72266,Sign,9/11/2018,,,,,,,9/12/2018,9/12/2018,,9/11/2018,9/11/2018,,A2,"ERECT A NON-ILLUMINATED BUSINESS ACCESSORY WALL SIGN. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00074635-I1_Sign,M00074635-I1,1007250,Yes,Permit Entire,,521,BROADWAY,102,MANHATTAN,-73.99933,40.72292,Sign,9/19/2018,,,,,,,9/20/2018,9/20/2018,,9/19/2018,9/20/2018,,A2,"REPLACE NON-ILLUMINATED D/F BLADE SIGN, A PREVIOUS SIGN (6 S.F) #103603290, NO CHANGE TO USE, EGRESS OR OCCUPATION"
M00068103-I1_Scaffold,M00068103-I1,1007255,Yes,Permit Entire,,60,GREENE STREET,102,MANHATTAN,-74.00088,40.72282,Scaffold,8/6/2018,,,,,,,8/6/2018,8/6/2018,,8/6/2018,8/6/2018,,A2,"Installation of pipe scaffold 50' x 8' x 70'. No change in use, egress, or occupancy."
M00071752-P1_Scaffold,M00071752-P1,1007256,Yes,Approved,,62,GREENE STREET,102,MANHATTAN,-74.00079,40.72293,Scaffold,9/3/2018,,,,,,,9/11/2018,,,9/3/2018,9/4/2018,9/5/2018,A2,"ERECT, MAINTAIN & DISMANTLE OF SCAFFOLD FOR FACADE REPAIRS AS PER DRAWINGS ATTACHED HEREWITH"
M00048579-I1_Side_Walk_Shed,M00048579-I1,1007258,Yes,Permit Entire,,68,GREENE STREET,102,MANHATTAN,-74.00067,40.72307,Side Walk Shed,5/31/2018,,,,,,,6/1/2018,6/8/2018,,5/31/2018,5/31/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00060516-I1_Scaffold,M00060516-I1,1007277,Yes,Permit Entire,,460,BROOME STREET,102,MANHATTAN,-74.00084,40.72254,Scaffold,7/23/2018,,,,,,,7/24/2018,7/24/2018,,7/23/2018,7/23/2018,,A2,"INSTALLATION OF PIPE SCAFFOLD AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
M00068266-I1_Sign,M00068266-I1,1007288,Yes,Permit Entire,,128,SPRING STREET,102,MANHATTAN,-74.00068,40.72379,Sign,8/16/2018,,,,,,,8/16/2018,8/21/2018,,8/16/2018,8/16/2018,,A2,"NON ILLUMINATED NON ADVERTISING ACCESSORY WALL SIGN - KENDRA SCOTT. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
M00001745-I1_Scaffold,M00001745-I1,1007293,Yes,Permit Entire,,71,GREENE STREET,102,MANHATTAN,-74.00098,40.72346,Scaffold,11/2/2017,,,,,,,11/2/2017,11/2/2017,,11/2/2017,11/2/2017,,A2,"INSTALLATION OF TEMPORARY 60' HIGH PIPE SCAFFOLD AND 3 1/2' * 4' PIPE SCAFFOLD ORIGINATING (OFF ELEVATOR PIT)FOR NEW BUILDING CONSTRUCTION WORK AS PER PLAN. NO CHANGE IN USE EGRESS OR OCCUPANCY,PIPE SCAFFOLD SHALL COMPLY WITH CHAPTER#33 OF 2014 THE NY BUILDING CODE."
M00052240-I1_Scaffold,M00052240-I1,1007297,Yes,OnHold-NoGoodCheck,,63,GREENE STREET,102,MANHATTAN,-74.00128,40.72309,Scaffold,6/12/2018,,,,,,,6/14/2018,8/3/2018,,6/12/2018,6/13/2018,,A2,"ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SCAFFOLD PROPOSED INSTALLATION OF PIPE SCAFFOLD FOR REMEDIAL REPAIRS AS PER PLANS. NOCHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION"
M00040444-I1_Scaffold,M00040444-I1,1007301,Yes,Permit Entire,,480,BROOME STREET,102,MANHATTAN,-74.00183,40.72303,Scaffold,5/7/2018,,,,,,,5/7/2018,7/31/2018,,5/7/2018,5/7/2018,,A2,"INSTALLATION OF PIPE SCAFFOLD AS PER PLAN."
